"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/05/2020","AirNow","340171003","3","12.5","ug/m3 LC","52","Jersey City Firehouse","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"04/06/2020","AirNow","340171003","3","7.5","ug/m3 LC","31","Jersey City Firehouse","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"04/07/2020","AirNow","340171003","3","5.7","ug/m3 LC","24","Jersey City Firehouse","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"04/08/2020","AirNow","340171003","3","10.6","ug/m3 LC","44","Jersey City Firehouse","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"04/09/2020","AirNow","340171003","3","6","ug/m3 LC","25","Jersey City Firehouse","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"04/10/2020","AirNow","340171003","3","2.1","ug/m3 LC","9","Jersey City Firehouse","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"04/11/2020","AirNow","340171003","3","4.6","ug/m3 LC","19","Jersey City Firehouse","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"04/12/2020","AirNow","340171003","3","10.5","ug/m3 LC","44","Jersey City Firehouse","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"01/01/2020","AirNow","340190001","3","3","ug/m3 LC","13","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/02/2020","AirNow","340190001","3","10.9","ug/m3 LC","45","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/03/2020","AirNow","340190001","3","13.5","ug/m3 LC","54","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/04/2020","AirNow","340190001","3","10.3","ug/m3 LC","43","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/05/2020","AirNow","340190001","3","3","ug/m3 LC","13","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/06/2020","AirNow","340190001","3","6.3","ug/m3 LC","26","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/07/2020","AirNow","340190001","3","7.4","ug/m3 LC","31","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/08/2020","AirNow","340190001","3","8","ug/m3 LC","33","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/09/2020","AirNow","340190001","3","4.4","ug/m3 LC","18","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/10/2020","AirNow","340190001","3","6.6","ug/m3 LC","28","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/11/2020","AirNow","340190001","3","8","ug/m3 LC","33","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/12/2020","AirNow","340190001","3","5.5","ug/m3 LC","23","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/13/2020","AirNow","340190001","3","6.3","ug/m3 LC","26","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/14/2020","AirNow","340190001","3","11.7","ug/m3 LC","49","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/15/2020","AirNow","340190001","3","11.7","ug/m3 LC","49","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/16/2020","AirNow","340190001","3","8.6","ug/m3 LC","36","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/17/2020","AirNow","340190001","3","4.3","ug/m3 LC","18","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/18/2020","AirNow","340190001","3","3.5","ug/m3 LC","15","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/19/2020","AirNow","340190001","3","6.1","ug/m3 LC","25","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/20/2020","AirNow","340190001","3","2.2","ug/m3 LC","9","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/21/2020","AirNow","340190001","3","5.6","ug/m3 LC","23","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/22/2020","AirNow","340190001","3","9.5","ug/m3 LC","40","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/23/2020","AirNow","340190001","3","18.2","ug/m3 LC","64","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/24/2020","AirNow","340190001","3","19.9","ug/m3 LC","67","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/25/2020","AirNow","340190001","3","8.5","ug/m3 LC","35","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/26/2020","AirNow","340190001","3","2.6","ug/m3 LC","11","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/27/2020","AirNow","340190001","3","5.6","ug/m3 LC","23","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/28/2020","AirNow","340190001","3","3.5","ug/m3 LC","15","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/29/2020","AirNow","340190001","3","3.4","ug/m3 LC","14","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/30/2020","AirNow","340190001","3","7.1","ug/m3 LC","30","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/31/2020","AirNow","340190001","3","11.7","ug/m3 LC","49","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/01/2020","AirNow","340190001","3","10.4","ug/m3 LC","43","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/02/2020","AirNow","340190001","3","13.8","ug/m3 LC","55","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/03/2020","AirNow","340190001","3","11","ug/m3 LC","46","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/04/2020","AirNow","340190001","3","9.9","ug/m3 LC","41","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/05/2020","AirNow","340190001","3","3.1","ug/m3 LC","13","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/06/2020","AirNow","340190001","3","5.6","ug/m3 LC","23","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/07/2020","AirNow","340190001","3","4.3","ug/m3 LC","18","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/08/2020","AirNow","340190001","3","6.5","ug/m3 LC","27","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/09/2020","AirNow","340190001","3","12.7","ug/m3 LC","52","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/10/2020","AirNow","340190001","3","7.5","ug/m3 LC","31","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/11/2020","AirNow","340190001","3","6.8","ug/m3 LC","28","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/12/2020","AirNow","340190001","3","8.5","ug/m3 LC","35","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/13/2020","AirNow","340190001","3","4.8","ug/m3 LC","20","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/14/2020","AirNow","340190001","3","4.9","ug/m3 LC","20","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/15/2020","AirNow","340190001","3","5.1","ug/m3 LC","21","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/16/2020","AirNow","340190001","3","9.1","ug/m3 LC","38","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/17/2020","AirNow","340190001","3","13.1","ug/m3 LC","53","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/18/2020","AirNow","340190001","3","9.8","ug/m3 LC","41","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/19/2020","AirNow","340190001","3","7.2","ug/m3 LC","30","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/20/2020","AirNow","340190001","3","4.6","ug/m3 LC","19","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/21/2020","AirNow","340190001","3","4.7","ug/m3 LC","20","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/22/2020","AirNow","340190001","3","10.9","ug/m3 LC","45","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/23/2020","AirNow","340190001","3","12.2","ug/m3 LC","51","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/24/2020","AirNow","340190001","3","12.1","ug/m3 LC","51","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/25/2020","AirNow","340190001","3","10","ug/m3 LC","42","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/26/2020","AirNow","340190001","3","6.8","ug/m3 LC","28","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/27/2020","AirNow","340190001","3","2.6","ug/m3 LC","11","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/28/2020","AirNow","340190001","3","6.3","ug/m3 LC","26","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"02/29/2020","AirNow","340190001","3","5.2","ug/m3 LC","22","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/01/2020","AirNow","340190001","3","7.1","ug/m3 LC","30","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/02/2020","AirNow","340190001","3","12.6","ug/m3 LC","52","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/03/2020","AirNow","340190001","3","8.3","ug/m3 LC","35","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/04/2020","AirNow","340190001","3","4.9","ug/m3 LC","20","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/05/2020","AirNow","340190001","3","6.1","ug/m3 LC","25","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/06/2020","AirNow","340190001","3","11.1","ug/m3 LC","46","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/07/2020","AirNow","340190001","3","4.2","ug/m3 LC","18","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/08/2020","AirNow","340190001","3","5.8","ug/m3 LC","24","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/09/2020","AirNow","340190001","3","10","ug/m3 LC","42","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/10/2020","AirNow","340190001","3","10.1","ug/m3 LC","42","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/11/2020","AirNow","340190001","3","5.9","ug/m3 LC","25","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/12/2020","AirNow","340190001","3","12","ug/m3 LC","50","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/13/2020","AirNow","340190001","3","3.7","ug/m3 LC","15","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/14/2020","AirNow","340190001","3","4.6","ug/m3 LC","19","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/15/2020","AirNow","340190001","3","2.7","ug/m3 LC","11","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/16/2020","AirNow","340190001","3","5.3","ug/m3 LC","22","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/17/2020","AirNow","340190001","3","5.5","ug/m3 LC","23","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/18/2020","AirNow","340190001","3","7.3","ug/m3 LC","30","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/19/2020","AirNow","340190001","3","5.2","ug/m3 LC","22","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/20/2020","AirNow","340190001","3","7.8","ug/m3 LC","33","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/21/2020","AirNow","340190001","3","5.2","ug/m3 LC","22","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/22/2020","AirNow","340190001","3","6.8","ug/m3 LC","28","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/23/2020","AirNow","340190001","3","2.3","ug/m3 LC","10","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/24/2020","AirNow","340190001","3","3.2","ug/m3 LC","13","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/25/2020","AirNow","340190001","3","5","ug/m3 LC","21","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/26/2020","AirNow","340190001","3","7.5","ug/m3 LC","31","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/27/2020","AirNow","340190001","3","6.5","ug/m3 LC","27","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/28/2020","AirNow","340190001","3","7.2","ug/m3 LC","30","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/29/2020","AirNow","340190001","3","2","ug/m3 LC","8","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/30/2020","AirNow","340190001","3","6.2","ug/m3 LC","26","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"03/31/2020","AirNow","340190001","3","5.1","ug/m3 LC","21","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"04/01/2020","AirNow","340190001","3","4.9","ug/m3 LC","20","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"04/02/2020","AirNow","340190001","3","2.1","ug/m3 LC","9","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"04/03/2020","AirNow","340190001","3","2.4","ug/m3 LC","10","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"04/04/2020","AirNow","340190001","3","4.2","ug/m3 LC","18","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"04/05/2020","AirNow","340190001","3","10.7","ug/m3 LC","45","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"04/06/2020","AirNow","340190001","3","5.7","ug/m3 LC","24","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"04/07/2020","AirNow","340190001","3","8.4","ug/m3 LC","35","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"04/08/2020","AirNow","340190001","3","8.6","ug/m3 LC","36","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"04/09/2020","AirNow","340190001","3","5.2","ug/m3 LC","22","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"04/10/2020","AirNow","340190001","3","3.6","ug/m3 LC","15","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"04/11/2020","AirNow","340190001","3","6.2","ug/m3 LC","26","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"04/12/2020","AirNow","340190001","3","10.6","ug/m3 LC","44","Flemington","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","019","Hunterdon","40.515262","-74.806671"
"01/01/2020","AirNow","340230011","3","4.3","ug/m3 LC","18","Rutgers University","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","023","Middlesex","40.462182","-74.429439"
"01/02/2020","AirNow","340230011","3","10.6","ug/m3 LC","44","Rutgers University","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","023","Middlesex","40.462182","-74.429439"
"01/03/2020","AirNow","340230011","3","11.2","ug/m3 LC","47","Rutgers University","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","023","Middlesex","40.462182","-74.429439"
"01/04/2020","AirNow","340230011","3","9.8","ug/m3 LC","41","Rutgers University","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","023","Middlesex","40.462182","-74.429439"
"01/05/2020","AirNow","340230011","3","2.9","ug/m3 LC","12","Rutgers University","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","023","Middlesex","40.462182","-74.429439"
